Source Url,Lat,Long,Url,User,Id,Instant Book,Prix,Adresse,Logement,Lit,Propriete,Capacite Daccueil,Chambres,Etoiles,Name,Review,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=494&price_max=495,45.525831904086175,-73.58266149099053,/rooms/7308842?s=NPA4ppto,10316595,7308842,FAUX,495,"Le Plateau, Montréal",Logement entier,,Appartement,8,3,0,Sunny 3 bdr 20 minutes from Osheaga,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=496&price_max=497,45.514822307948016,-73.57239021666896,/rooms/172492?s=9OVSsOBi,823036,172492,FAUX,497,"Le Plateau, Montréal",Logement entier,,Appartement,12,5,5.0,"PLATEAU MONT-ROYAL 8 lits, 12 per.s",68 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=499&price_max=500,45.53168653393334,-73.58546675817858,/rooms/8446830?s=-Zo15bL7,25459618,8446830,FAUX,500,"Le Plateau, Montréal",Logement entier,,Appartement,4,1,0,amazing condo,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=559&price_max=560,45.530114828090475,-73.58394898729665,/rooms/6410737?s=Qe3bE-af,15467354,6410737,FAUX,560,"Le Plateau, Montréal",Logement entier,,Appartement,14,6,0,L'endroit parfait pour les groupes,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=598&price_max=599,45.515459163560216,-73.57984011995686,/rooms/284139?s=cRtAtAuN,1480067,284139,FAUX,600,"Le Plateau, Montréal",Logement entier,,Appartement,14,6,5/4/2015,Groupe? C'est l'endroit!,48 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=598&price_max=599,45.515354899544676,-73.57357248770306,/rooms/1219581?s=cRtAtAuN,6653557,1219581,FAUX,600,"Le Plateau, Montréal",Logement entier,,Loft,6,2,5.0,Loft unique dans le coeur de Mtl,17 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=649&price_max=650,45.53007179636564,-73.57938943811183,/rooms/6938695?s=5RLBwa-V,6268338,6938695,FAUX,650,"Le Plateau, Montréal",Logement entier,,Appartement,12,5,0,Le Palais,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=699&price_max=700,45.520217392765474,-73.56816944298411,/rooms/4660445?s=OA8AY39H,5236180,4660445,FAUX,700,"Le Plateau, Montréal",Logement entier,,Maison,12,6,5.0,Maison familiale unique Plateau,10 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=57&price_max=58&neighborhoods%5B%5D=Le+Plateau,45.52386828559628,-73.5794314434042,/rooms/3283184?s=G3as0DiU,16337585,3283184,FAUX,58,"Le Plateau, Montréal (le plateau)",Chambre privée,Vrai lit,Appartement,2,1,5.0,"bedroom+guest's living room,plateau",39 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=69&price_max=70&neighborhoods%5B%5D=Le+Plateau&page=2,45.52807915607169,-73.57569100644197,/rooms/5292336?s=XJTdGMhf,6312297,5292336,FAUX,70,"Le Plateau, Plateau - Mont Royal, Montréal",Logement entier,Vrai lit,Appartement,2,0,5/4/2015,Quiet and clean in Plateau Studio 6,3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=100&price_max=101&neighborhoods%5B%5D=Le+Sud-Ouest,45.45214553691652,-73.58755193495982,/rooms/6558784?s=bau2osIT,19653864,6558784,VRAI,99,"Le Sud-Ouest, Montréal",Logement entier,,Appartement,5,3,5/4/2015,3 min. Walk to metro.near downtown,17 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=100&price_max=101&neighborhoods%5B%5D=Le+Sud-Ouest,45.460334757801384,-73.58852921771376,/rooms/6987220?s=bau2osIT,17155042,6987220,FAUX,99,"Le Sud-Ouest, Montréal",Logement entier,,Maison,6,2,5.0,Modern & spacious 2bd house,6 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=100&price_max=101&neighborhoods%5B%5D=Le+Sud-Ouest,45.46887717319703,-73.58369418421307,/rooms/6324430?s=bau2osIT,32871375,6324430,FAUX,99,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Loft,1,1,0,Beautiful Loft in Downtown Montreal,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=109&price_max=110&neighborhoods%5B%5D=Le+Sud-Ouest,45.45904312942476,-73.5885541500836,/rooms/1577639?s=PUYvBXua,8385713,1577639,FAUX,110,"Le Sud-Ouest, Montréal",Logement entier,,Appartement,5,2,5/4/2015,Modern & comfy 2BD close to center,53 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=110&price_max=111&neighborhoods%5B%5D=Le+Sud-Ouest,45.474144360966676,-73.57814821498766,/rooms/3139883?s=rjgkDwDw,15942971,3139883,FAUX,111,"Le Sud-Ouest, Montréal",Logement entier,,Maison,4,2,4.0,Special fall offer Unique Bungalow,7 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=129&price_max=130&neighborhoods%5B%5D=Le+Sud-Ouest,45.459280760714506,-73.58047626753266,/rooms/2284871?s=PYjuTs-R,10874001,2284871,FAUX,130,"Le Sud-Ouest, Montréal",Logement entier,,Appartement,8,4,4.0,230 mètres carrés - wifi gratuit,5 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=143&price_max=144&neighborhoods%5B%5D=Le+Sud-Ouest,45.462850837997166,-73.58719107405516,/rooms/4743021?s=PhHxJR2C,24176205,4743021,FAUX,145,"Le Sud-Ouest, Montréal",Logement entier,,Appartement,4,2,5.0,Posez vous !,15 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Sud-Ouest,45.459802243183496,-73.5920313912217,/rooms/3236168?s=QT_j5R6T,12324680,3236168,VRAI,150,"Le Sud-Ouest, Montréal",Logement entier,,Appartement,7,3,5/4/2015,Bel appartement confortable,9 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=17&price_max=18&neighborhoods%5B%5D=Le+Sud-Ouest,45.451919498646134,-73.59169944395079,/rooms/2930641?s=HelEnl6T,14614576,2930641,VRAI,19,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,4.0,Cosy&Exquisite Single Bedroom # B3,9 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=17&price_max=18&neighborhoods%5B%5D=Le+Sud-Ouest,45.45752374143183,-73.58098087235679,/rooms/8923353?s=HelEnl6T,22737861,8923353,VRAI,19,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,0,Cosy & Double size bed RM # X31n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=17&price_max=18&neighborhoods%5B%5D=Le+Sud-Ouest,45.45655583175219,-73.58147788166929,/rooms/8922035?s=HelEnl6T,22737861,8922035,VRAI,19,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,0,Cosy & Bright RM with 2 beds #Y31n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=185&price_max=186&neighborhoods%5B%5D=Le+Sud-Ouest,45.45113438371508,-73.59970334356429,/rooms/1089605?s=w0WzHAUb,1646154,1089605,FAUX,191,"Le Sud-Ouest, Montréal",Logement entier,,Appartement,10,4,5/4/2015,"5 1/2 neuf, wi-fi, 5 min du métro",4 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=19&price_max=20&neighborhoods%5B%5D=Le+Sud-Ouest,45.45132300593589,-73.58987093770659,/rooms/3069531?s=VyJ99edw,14614576,3069531,VRAI,20,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,4.0,Cosy Room with 1 single bed # B41,8 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=19&price_max=20&neighborhoods%5B%5D=Le+Sud-Ouest,45.451239286971955,-73.59163308446757,/rooms/2882232?s=VyJ99edw,14614576,2882232,VRAI,20,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,4.0,Cosy Single Bedroom # A3,20 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=19&price_max=20&neighborhoods%5B%5D=Le+Sud-Ouest,45.456317374131004,-73.58324649935032,/rooms/8923030?s=VyJ99edw,22737861,8923030,VRAI,20,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,0,Cute Room 1 double size bed #X21Bn,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=19&price_max=20&neighborhoods%5B%5D=Le+Sud-Ouest,45.456416196147785,-73.58116844391924,/rooms/8917408?s=VyJ99edw,22737861,8917408,VRAI,20,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,0,Cosy & Big Bright Rm # X11n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=19&price_max=20&neighborhoods%5B%5D=Le+Sud-Ouest,45.45757361236433,-73.58235252534188,/rooms/8921226?s=VyJ99edw,22737861,8921226,VRAI,20,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,0,Cosy & Bright RM with 2 beds #Y21n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=19&price_max=20&neighborhoods%5B%5D=Le+Sud-Ouest,45.457268431668346,-73.58264415508297,/rooms/8922551?s=VyJ99edw,22737861,8922551,VRAI,20,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,0,Cosy & Bright RM #Y11n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=199&price_max=200&neighborhoods%5B%5D=Le+Sud-Ouest,45.448684289046696,-73.59591710346888,/rooms/6901263?s=3cmMKeeB,25907075,6901263,FAUX,200,"Le Sud-Ouest, Montréal",Logement entier,,Maison,8,4,0,Grande maison avec cour et terrasse,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=21&price_max=22&neighborhoods%5B%5D=Le+Sud-Ouest,45.45801637135964,-73.5832111729202,/rooms/8924546?s=Vht0ZdiS,22737861,8924546,VRAI,23,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,0,Cosy & Bright RM #Y41n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=21&price_max=22&neighborhoods%5B%5D=Le+Sud-Ouest,45.44524766355929,-73.59399011511557,/rooms/8904622?s=Vht0ZdiS,39136689,8904622,FAUX,23,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,2,1,0,chambre tranquille près du métro #B,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=21&price_max=22&neighborhoods%5B%5D=Le+Sud-Ouest,45.44702027027071,-73.5948170064707,/rooms/8548209?s=Vht0ZdiS,39136689,8548209,FAUX,23,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,2,1,0,chambre tranquille près du métro #A,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=24&price_max=25&neighborhoods%5B%5D=Le+Sud-Ouest,45.45272202166018,-73.58980612453132,/rooms/2882406?s=S3SLHx7R,14614576,2882406,VRAI,25,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,0,Luxury & Bright Room # B21,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=24&price_max=25&neighborhoods%5B%5D=Le+Sud-Ouest,45.45663841213005,-73.59693223284744,/rooms/8590232?s=S3SLHx7R,45208300,8590232,FAUX,25,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Appartement,1,1,0,Belle chambre aménagée,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=24&price_max=25&neighborhoods%5B%5D=Le+Sud-Ouest,45.4590005247326,-73.58886580583432,/rooms/8663535?s=S3SLHx7R,13339407,8663535,FAUX,25,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Appartement,2,1,0,Chambre à louer près du métro,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=24&price_max=25&neighborhoods%5B%5D=Le+Sud-Ouest,45.45973853944992,-73.58032598371292,/rooms/3009250?s=S3SLHx7R,15335918,3009250,FAUX,25,"Le Sud-Ouest, Montréal",Chambre privée,,Appartement,2,1,5/4/2015,Cozy Nice&Clean bedroom near subway,6 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=25&price_max=26&neighborhoods%5B%5D=Le+Sud-Ouest,45.456595101070086,-73.58321055184632,/rooms/8923144?s=YB0ZBAxS,22737861,8923144,VRAI,27,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,2,1,0,Cosy Room 1 double size bed #X22Bn,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=25&price_max=26&neighborhoods%5B%5D=Le+Sud-Ouest,45.45267207406679,-73.59154062238188,/rooms/2882201?s=YB0ZBAxS,14614576,2882201,VRAI,27,"Le Sud-Ouest, Montréal",Chambre privée,,Maison,2,1,4.0,Luxury & Big Window Room # B12,25 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=25&price_max=26&neighborhoods%5B%5D=Le+Sud-Ouest,45.45939740536013,-73.58694129796471,/rooms/8828415?s=YB0ZBAxS,46241263,8828415,FAUX,27,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Appartement,1,1,0,Nice room in a new apartment,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=25&price_max=26&neighborhoods%5B%5D=Le+Sud-Ouest,45.45633288535506,-73.58118172609349,/rooms/8923932?s=YB0ZBAxS,22737861,8923932,VRAI,27,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,2,1,0,Cosy & Double size bed RM # X32n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=25&price_max=26&neighborhoods%5B%5D=Le+Sud-Ouest,45.45639037725967,-73.58259629921308,/rooms/8921064?s=YB0ZBAxS,22737861,8921064,VRAI,27,"Le Sud-Ouest, Montréal",Chambre privée,,Maison,2,1,0,Cosy & Bright RM with 2 beds #Y22n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=25&price_max=26&neighborhoods%5B%5D=Le+Sud-Ouest,45.45760940101776,-73.58241862236953,/rooms/8922862?s=YB0ZBAxS,22737861,8922862,VRAI,27,"Le Sud-Ouest, Montréal",Chambre privée,,Maison,2,1,0,Cosy & Bright RM #Y12n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=25&price_max=26&neighborhoods%5B%5D=Le+Sud-Ouest,45.45640298104459,-73.58096857352366,/rooms/8917248?s=YB0ZBAxS,22737861,8917248,VRAI,27,"Le Sud-Ouest, Montréal",Chambre privée,,Maison,2,1,0,Cosy RM with 2 double size bed#X12n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=25&price_max=26&neighborhoods%5B%5D=Le+Sud-Ouest,45.45713269399909,-73.58124190001386,/rooms/8922269?s=YB0ZBAxS,22737861,8922269,VRAI,27,"Le Sud-Ouest, Montréal",Chambre privée,,Maison,2,1,0,Cosy & Big RM with 2 beds # Y32n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=25&price_max=26&neighborhoods%5B%5D=Le+Sud-Ouest,45.45205817990893,-73.5914303845883,/rooms/2858416?s=YB0ZBAxS,14614576,2858416,VRAI,27,"Le Sud-Ouest, Montréal",Chambre privée,,Maison,2,1,2.0,Luxury Double Bedroom # A12,4 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=27&price_max=28&neighborhoods%5B%5D=Le+Sud-Ouest,45.452362514398295,-73.59179450899067,/rooms/2881933?s=wGVYSsJ-,14614576,2881933,VRAI,28,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,4.0,Luxury & Large Single Bedroom # A2,8 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=27&price_max=28&neighborhoods%5B%5D=Le+Sud-Ouest,45.45286218796385,-73.59135403038545,/rooms/6750153?s=wGVYSsJ-,14614576,6750153,VRAI,28,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,0,Large & Coz Room # B11,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=27&price_max=28&neighborhoods%5B%5D=Le+Sud-Ouest,45.45758095977674,-73.58113057261386,/rooms/8922475?s=wGVYSsJ-,22737861,8922475,VRAI,28,"Le Sud-Ouest, Montréal",Chambre privée,,Maison,3,1,0,Cosy & Bright RM with 2 beds #Y33n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=27&price_max=28&neighborhoods%5B%5D=Le+Sud-Ouest,45.4513656347569,-73.5896546827411,/rooms/6750465?s=wGVYSsJ-,14614576,6750465,VRAI,28,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,0,Large & Bright & Coz Room # A11,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=27&price_max=28&neighborhoods%5B%5D=Le+Sud-Ouest,45.45576145436525,-73.58104878472074,/rooms/8924662?s=wGVYSsJ-,22737861,8924662,VRAI,28,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,2,1,0,Cosy & Bright RM #Y42n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=27&price_max=28&neighborhoods%5B%5D=Le+Sud-Ouest&page=2,45.45778668799433,-73.58242104038142,/rooms/8920101?s=4T6tE2AG,22737861,8920101,VRAI,28,"Le Sud-Ouest, Montréal",Chambre privée,,Maison,3,1,0,Cosy Family Room # X13n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=29&price_max=30&neighborhoods%5B%5D=Le+Sud-Ouest,45.450524751266805,-73.59195374645257,/rooms/6731666?s=xjBqr1MJ,14614576,6731666,VRAI,31,"Le Sud-Ouest, Montréal",Chambre privée,,Maison,2,1,0,Coz & Bright Room# B22,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=29&price_max=30&neighborhoods%5B%5D=Le+Sud-Ouest,45.461319006735835,-73.58801459702501,/rooms/8800320?s=xjBqr1MJ,46113643,8800320,FAUX,31,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Appartement,1,1,0,Condo Sud-ouest,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=29&price_max=30&neighborhoods%5B%5D=Le+Sud-Ouest,45.457503631254944,-73.58113373379881,/rooms/8920808?s=xjBqr1MJ,22737861,8920808,VRAI,31,"Le Sud-Ouest, Montréal",Chambre privée,,Maison,3,1,0,Cosy & Bright RM with 2 beds # Y23n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=29&price_max=30&neighborhoods%5B%5D=Le+Sud-Ouest,45.44695024931959,-73.59572245609185,/rooms/7472071?s=xjBqr1MJ,39136689,7472071,FAUX,31,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,2,1,5/3/2015,chambre tranquille près de metro,3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=29&price_max=30&neighborhoods%5B%5D=Le+Sud-Ouest,45.461852373360266,-73.59763634658376,/rooms/889223?s=xjBqr1MJ,4730678,889223,FAUX,31,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,0,ROOMSTAY/ROOM FOR RENT,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=29&price_max=30&neighborhoods%5B%5D=Le+Sud-Ouest,45.4491120042092,-73.5931035903424,/rooms/2882114?s=xjBqr1MJ,14614576,2882114,VRAI,31,"Le Sud-Ouest, Montréal",Chambre privée,,Maison,2,1,4.0,Cosy Room with 2 single beds # B42,20 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=29&price_max=30&neighborhoods%5B%5D=Le+Sud-Ouest,45.45819928856748,-73.58750049541592,/rooms/5837733?s=xjBqr1MJ,5162326,5837733,FAUX,31,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,0,Cozy basement in Mtl's South West!,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=29&price_max=30&neighborhoods%5B%5D=Le+Sud-Ouest&page=2,45.457996610077615,-73.58147084324176,/rooms/8920669?s=J0O5u-e8,22737861,8920669,VRAI,31,"Le Sud-Ouest, Montréal",Chambre privée,,Maison,4,1,0,Bright and Big RM # X14n,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=33&price_max=34&neighborhoods%5B%5D=Le+Sud-Ouest,45.45133606051205,-73.5873016464846,/rooms/7933039?s=N9agbJOl,41832229,7933039,FAUX,34,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Appartement en résidence,2,1,5.0,Bright double bedroom near metro,10 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=33&price_max=34&neighborhoods%5B%5D=Le+Sud-Ouest,45.4506909488728,-73.59469875391635,/rooms/686364?s=N9agbJOl,3501130,686364,FAUX,34,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,2,1,5.0,Large Modern Room (Beside Metro),99 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=33&price_max=34&neighborhoods%5B%5D=Le+Sud-Ouest,45.450860231134605,-73.58995085684556,/rooms/6749394?s=N9agbJOl,14614576,6749394,VRAI,34,"Le Sud-Ouest, Montréal",Chambre privée,,Maison,3,1,0,Large & Bright Rm # B23,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=33&price_max=34&neighborhoods%5B%5D=Le+Sud-Ouest,45.454761872542456,-73.59894356703263,/rooms/5988343?s=N9agbJOl,31090872,5988343,FAUX,34,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,2,1,0,"Chambre, lit double dans une maison",,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=33&price_max=34&neighborhoods%5B%5D=Le+Sud-Ouest,45.45929228793024,-73.59238433877186,/rooms/6165800?s=N9agbJOl,25054833,6165800,FAUX,34,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Appartement,2,1,5.0,"Chambre près du centre, parc/ canal",4 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=33&price_max=34&neighborhoods%5B%5D=Le+Sud-Ouest,45.45676202082858,-73.59320565297969,/rooms/8222165?s=N9agbJOl,42766731,8222165,VRAI,34,"Le Sud-Ouest, Montréal",Chambre privée,,Appartement,3,1,0,nice room with double bed,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=33&price_max=34&neighborhoods%5B%5D=Le+Sud-Ouest,45.45638745200167,-73.59288889282261,/rooms/8673711?s=N9agbJOl,42723891,8673711,FAUX,34,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Appartement,3,1,0,Nice rooms in third-floor apartment,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=33&price_max=34&neighborhoods%5B%5D=Le+Sud-Ouest,45.459341081872914,-73.58110987383075,/rooms/6452152?s=N9agbJOl,27017993,6452152,FAUX,34,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Appartement,1,1,0,"Beautiful,Clean, Safe & Convenient",1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=33&price_max=34&neighborhoods%5B%5D=Le+Sud-Ouest&page=2,45.452827409520204,-73.59020768994776,/rooms/2889792?s=UB0AzZaT,14614576,2889792,VRAI,35,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,0,Cosy & comfortable Bedroom # A41,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=33&price_max=34&neighborhoods%5B%5D=Le+Sud-Ouest&page=2,45.45393856860281,-73.58908478345214,/rooms/3827870?s=UB0AzZaT,19653864,3827870,FAUX,35,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Bed & Breakfast,1,1,0,"single room, 3 min. metro,downtown",2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=33&price_max=34&neighborhoods%5B%5D=Le+Sud-Ouest&page=2,45.4511510486902,-73.59215872647293,/rooms/3906217?s=UB0AzZaT,20223822,3906217,FAUX,35,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,0,parishouse double Bedroom A11,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=33&price_max=34&neighborhoods%5B%5D=Le+Sud-Ouest&page=2,45.45531716392353,-73.59705743962228,/rooms/6668398?s=UB0AzZaT,33552775,6668398,FAUX,35,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Appartement,2,1,5/4/2015,Belle chambre Métro Monk,3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=33&price_max=34&neighborhoods%5B%5D=Le+Sud-Ouest&page=2,45.45058173179984,-73.59048022613564,/rooms/3906156?s=UB0AzZaT,20223822,3906156,FAUX,35,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,1,1,0,parishouse double Bed RM A12,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=33&price_max=34&neighborhoods%5B%5D=Le+Sud-Ouest&page=2,45.45607407145652,-73.59308137128855,/rooms/8238669?s=UB0AzZaT,42766731,8238669,VRAI,35,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Appartement,1,1,0,Nice rooms in appartement,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=33&price_max=34&neighborhoods%5B%5D=Le+Sud-Ouest&page=2,45.45575508169043,-73.5965625701181,/rooms/1976097?s=UB0AzZaT,7128420,1976097,FAUX,35,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,2,1,0,Une chambre tranquille en ville,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=37&price_max=38&neighborhoods%5B%5D=Le+Sud-Ouest,45.45672663626751,-73.58534457572726,/rooms/85558?s=3MnE2dxg,468679,85558,FAUX,38,"Le Sud-Ouest, Montréal",Chambre privée,,Maison,2,1,5.0,"Superbe chambre, 2 min. du métro !",91 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=37&price_max=38&neighborhoods%5B%5D=Le+Sud-Ouest,45.452353716050446,-73.59026909908548,/rooms/3987030?s=3MnE2dxg,14614576,3987030,VRAI,38,"Le Sud-Ouest, Montréal",Chambre privée,,Maison,3,1,5/3/2015,Bright Rm-double & single bed #B13,14 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=37&price_max=38&neighborhoods%5B%5D=Le+Sud-Ouest,45.45211684272258,-73.59116243889856,/rooms/3515343?s=3MnE2dxg,14614576,3515343,VRAI,38,"Le Sud-Ouest, Montréal",Chambre privée,Vrai lit,Maison,2,1,5/4/2015,Cosy Double Bedroom # A42,4 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=37&price_max=38&neighborhoods%5B%5D=Le+Sud-Ouest,45.457172852064794,-73.58428452481483,/rooms/799326?s=3MnE2dxg,468679,799326,FAUX,38,"Le Sud-Ouest, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,"Cozy, wifi, 2 min du métro !",2 commentaires,,
